,ID,Count
3604,,325.82850298568394
3605,,291.6702560965595
3606,,313.6247265799703
3607,,363.7218450777689
3608,,418.84839870034693
3609,,541.2436471168443
3610,,768.2338882631204
3611,,851.6879956032037
3612,,860.7113939153076
3613,,761.2321256384282
3614,,813.9425780736126
3615,,803.6618209803144
3616,,783.1496149812156
3617,,801.3936443554137
3618,,821.116919354547
3619,,871.2880001335927
3620,,837.277677806961
3621,,781.5101177469116
3622,,784.3453385280372
3623,,765.8054600288525
3624,,687.4610819264436
3625,,548.6299094958904
3626,,464.3098855504768
3627,,383.6426705241705
3628,,322.91319514998173
3629,,289.0605746989903
3630,,310.8186104345429
3631,,360.4674915290314
3632,,415.1008075365497
3633,,536.4009405058357
3634,,761.3602162129994
3635,,844.0676288630215
3636,,853.0102915011037
3637,,754.4211009419195
3638,,806.6599335108259
3639,,796.4711621444862
3640,,776.1424864207586
3641,,794.2232797327276
3642,,813.7700833132349
3643,,863.4922649211505
3644,,829.7862454970123
3645,,774.517658373128
3646,,777.327511387826
3647,,758.9535160221499
3648,,702.8410573598833
3649,,560.9039345308083
3650,,474.6974912215619
3651,,392.2255779832319
3652,,330.13745429585674
3653,,295.52747828746436
3654,,317.77228784031445
3655,,368.53192064367227
3656,,424.38750083476924
3657,,548.4013773368713
3658,,778.3934734099605
3659,,862.9512278584682
3660,,872.0939569952938
3661,,771.2991152819322
3662,,824.7066423161746
3663,,814.2899263324146
3664,,793.5064546334017
3665,,811.991753981081
3666,,831.9758613839779
3667,,882.810434590097
3668,,848.3503393872256
3669,,791.845275705535
3670,,794.7179911447015
3671,,775.9329301859791
3672,,686.7712400933996
3673,,548.0793796224481
3674,,463.8439677102245
3675,,383.257699258122
3676,,322.5891636719639
3677,,288.77051307666204
3678,,310.5067154260786
3679,,360.10577570009696
3680,,414.684269190602
3681,,535.8626819516087
3682,,760.5962193250775
3683,,843.2206381378498
3684,,852.1543271438987
3685,,753.6640672001656
3686,,805.8504800278491
3687,,795.6719327176788
3688,,775.3636560700492
3689,,793.4263059729888
3690,,812.9534950572479
3691,,862.6257822903326
3692,,828.953585613162
3693,,773.7404584774192
3694,,776.5474919082815
3695,,758.1919341690784
3696,,674.0822209911165
3697,,537.9528785234054
3698,,455.27382874232984
3699,,376.17649960520407
3700,,316.6288965246873
3701,,283.435090824403
3702,,304.7696877035827
3703,,353.45233886415787
3704,,407.02242153888574
3705,,525.9619007153999
3706,,746.5431847879474
3707,,827.6410067262094
3708,,836.4096338545415
3709,,739.739113464324
3710,,790.9613123724496
3711,,780.9708273655792
3712,,761.037773347076
3713,,778.7666915846869
3714,,797.9330896794015
3715,,846.6876148328322
3716,,813.6375571182574
3717,,759.4445665054519
3718,,762.1997362315672
3719,,744.1833220225361
3720,,558.9251926634856
3721,,446.0515452113275
3722,,377.49699446204943
3723,,311.91228008976844
3724,,262.5375087517996
3725,,235.01437630812364
3726,,252.70427124936768
3727,,293.0702078250074
3728,,337.4886301592254
3729,,436.1090495144243
3730,,619.0072670596584
3731,,686.2507194752791
3732,,693.5213556891987
3733,,613.3655711996773
3734,,655.8372111596768
3735,,647.5534535061128
3736,,631.0256684515201
3737,,645.725861889499
3738,,661.6179629035303
3739,,702.0434948579729
3740,,674.6395531719015
3741,,629.7046375547279
3742,,631.9891270754949
3743,,617.050552122306
3744,,553.3214159903891
3745,,441.57943825164216
3746,,373.71221453175184
3747,,308.78505164817676
3748,,259.90531112201415
3749,,232.65812524432397
3750,,250.1706615302015
3751,,290.13188975356184
3752,,334.1049735662756
3753,,431.73662588658726
3754,,612.8011082943036
3755,,679.3703787352857
3756,,686.568119645596
3757,,607.2159760032434
3758,,649.2617958563663
3759,,641.0610910487179
3760,,624.6990133509642
3761,,639.2518228417546
3762,,654.9845898588255
3763,,695.0048159585001
3764,,667.8756258334374
3765,,623.3912270926692
3766,,625.6528123513733
3767,,610.8640113553271
3768,,702.3090716564138
3769,,560.4793821073757
3770,,474.33818910601497
3771,,391.92869948156067
3772,,329.88757076383183
3773,,295.30379130762026
3774,,317.5317635961491
3775,,368.25297605015203
3776,,424.06627873083687
3777,,547.9862881933857
3778,,777.8043015122864
3779,,862.2980535579562
3780,,871.4338624940615
3781,,770.7153131574947
3782,,824.0824156312447
3783,,813.6735841384693
3784,,792.9058436061216
3785,,811.3771512911421
3786,,831.3461325722456
3787,,882.1422287060532
3788,,847.708216609449
3789,,791.2459220371288
3790,,794.1164630962876
3791,,775.3456206920509
3792,,696.1025718634197
3793,,555.5262705651561
3794,,470.1463311458832
3795,,388.4651170071613
3796,,326.97226292816896
3797,,292.69410991008624
3798,,314.72564745075965
3799,,364.99862250145844
3800,,420.31868756709014
3801,,543.1435815824424
3802,,770.9306294622583
3803,,854.6776868178765
3804,,863.7327600799614
3805,,763.9042884610778
3806,,816.7997710685561
3807,,806.4829253027383
3808,,785.8987150457592
3809,,804.2067866685529
3810,,823.9992965310328
3811,,874.3464934937163
3812,,840.2167842996013
3813,,784.2534626634394
3814,,787.098635956171
3815,,768.4936766854407
3816,,711.4825472967832
3817,,567.8002956000132
3818,,480.533936816917
3819,,397.0480244661802
3820,,334.19652207400816
3821,,299.1610134985283
3822,,321.67932485649663
3823,,373.06305161605934
3824,,429.6053808652637
3825,,555.1440184134185
3826,,787.9638866591347
3827,,873.5612858132298
3828,,882.8164255740568
3829,,780.7823028010071
3830,,834.8464798738154
3831,,824.3016894905782
3832,,803.2626832583162
3833,,821.9752609168183
3834,,842.2050746016853
3835,,893.6646631625667
3836,,858.7808781897226
3837,,801.5810799957605
3838,,804.4891157129603
3839,,785.473090849186
3840,,695.4127300303687
3841,,554.9757406917083
3842,,469.68041330562636
3843,,388.080145741109
3844,,326.6482314501479
3845,,292.4040482877551
3846,,314.41375244229215
3847,,364.63690667252047
3848,,419.9021492211382
3849,,542.6053230282099
3850,,770.1666325743288
3851,,853.8306960926966
3852,,862.876795722748
3853,,763.1472547193165
3854,,815.9903175855713
3855,,805.6836958759229
3856,,785.119884695042
3857,,803.4098129088061
3858,,823.1827082750374
3859,,873.4800108628897
3860,,839.3841244157427
3861,,783.4762627677229
3862,,786.3186164766187
3863,,767.7320948323618
3864,,682.7237109280227
3865,,544.8492395926155
3866,,461.11027433768913
3867,,380.99894608815595
3868,,320.68796430284175
3869,,287.0686260354696
3870,,308.67672471976783
3871,,357.98346983654835
3872,,412.2403015693841
3873,,532.704541791952
3874,,756.1135980371289
3875,,838.251064680979
3876,,847.1321024333126
3877,,749.2223009834057
3878,,801.1011499300977
3879,,790.9825905237504
3880,,770.7940019719977
3881,,788.7501985204312
3882,,808.1623028971164
3883,,857.54184340531
3884,,824.0680959207623
3885,,769.1803707956849
3886,,771.9708607998333
3887,,753.7234826857499
3888,,567.5666826004492
3889,,452.9479062805832
3890,,383.33344005744743
3891,,316.73472657275227
3892,,266.5965765299809
3893,,238.6479115192143
3894,,256.6113082655787
3895,,297.60133879742784
3896,,342.7065101897583
3897,,442.8516905910212
3898,,628.5776803089032
3899,,696.8607774301189
3900,,704.2438242680408
3901,,622.8487587188221
3902,,665.9770487173922
3903,,657.5652166643501
3904,,640.7818970765065
3905,,655.7093688253096
3906,,671.8471761213132
3907,,712.8977234305227
3908,,685.0700919744754
3909,,639.4404418450252
3910,,641.7602516438259
3911,,626.5907127855832
3912,,561.9629059273007
3913,,448.4757993208563
3914,,379.54866012711466
3915,,313.60749813113154
3916,,263.964378900171
3917,,236.29166045539273
3918,,254.07769854638894
3919,,294.663020725955
3920,,339.32285359677707
3921,,438.4792669631435
3922,,622.3715215434908
3923,,689.9804366900617
3924,,697.2905882243734
3925,,616.699163522331
3926,,659.4016334140207
3927,,651.072854206895
3928,,634.4552419758917
3929,,649.2353297775051
3930,,665.2138030765468
3931,,705.8590445309845
3932,,678.3061646359484
3933,,633.127031382908
3934,,635.4239369196453
3935,,620.4041720185467
3936,,710.9505615933725
3937,,567.3757431766276
3938,,480.1746347014098
3939,,396.7511459645417
3940,,333.94663854201093
3941,,298.9373265187089
3942,,321.43880061235797
3943,,372.78410702257
3944,,429.2841587613668
3945,,554.7289292699787
3946,,787.3747147615259
3947,,872.9081115127901
3948,,882.1563310728975
3949,,780.198500676634
3950,,834.2222531889545
3951,,823.6853472967011
3952,,802.6620722311025
3953,,821.3606582269472
3954,,841.5753457900228
3955,,892.9964572785968
3956,,858.1387554120171
3957,,800.9817263274208
3958,,803.887587664613
3959,,784.8857813553225
3960,,704.7440618003357
3961,,562.4226316343738
3962,,475.98277674124904
3963,,393.2875634901186
3964,,331.03133070632794
3965,,296.3276451211569
3966,,318.6326844669491
3967,,369.52975347385404
3968,,425.53656759759434
3969,,549.8862226590021
3970,,780.5010427114503
3971,,865.287744772658
3972,,874.4552286587445
3973,,773.3874759801704
3974,,826.9396086262157
3975,,816.4946884609205
3976,,795.6549436706919
3977,,814.1902936043084
3978,,834.228509748759
3979,,885.2007220662063
3980,,850.6473231021178
3981,,793.9892669536833
3982,,796.8697605244481
3983,,778.0338373486651
3984,,720.1240372337381
3985,,574.6966566692622
3986,,486.37038241230914
3987,,401.87047094915926
3988,,338.25558985218544
3989,,302.79454870961536
3990,,325.5863618727038
3991,,377.59418258847535
3992,,434.82326089579146
3993,,561.8866594900087
3994,,797.5342999083701
3995,,884.1713437680592
3996,,893.5388941528884
3997,,790.2654903201422
3998,,844.9863174315208
3999,,834.3134526488058
4000,,813.0189118832928
4001,,831.9587678526188
4002,,852.4342878194582
4003,,904.5188917351056
4004,,869.2114169922861
4005,,811.3168842860483
4006,,814.2602402812815
4007,,795.0132515124535
4008,,704.0542199672883
4009,,561.872101760929
4010,,475.51685890099463
4011,,392.90259222406826
4012,,330.70729922830856
4013,,296.03758349882725
4014,,318.32078945848326
4015,,369.1680376449179
4016,,425.12002925164455
4017,,549.3479641047725
4018,,779.7370458235248
4019,,864.4407540474825
4020,,873.5992643015354
4021,,772.6304422384128
4022,,826.1301551432351
4023,,815.6954590341093
4024,,794.8761133199786
4025,,813.3933198445659
4026,,833.4119214927682
4027,,884.334239435384
4028,,849.8146632182635
4029,,793.2120670579707
4030,,796.0897410448999
4031,,777.2722554955903
4032,,691.3652008649744
4033,,551.7456006618617
4034,,466.9467199330792
4035,,385.8213925711332
4036,,324.74703208101755
4037,,290.70216124655525
4038,,312.5837617359735
4039,,362.51460080896265
4040,,417.4581815999097
4041,,539.4471828685396
4042,,765.6840112863606
4043,,848.8611226358041
4044,,857.85457101214
4045,,758.7054885025374
4046,,811.2409874877994
4047,,800.9943536819742
4048,,780.5502305969708
4049,,798.7337054562283
4050,,818.3915161148853
4051,,868.3960719778448
4052,,834.4986347233217
4053,,778.9161750859688
4054,,781.7419853681508
4055,,763.2636433490138
4056,,576.2081725373716
4057,,459.8442673498062
4058,,389.16988565281764
4059,,321.5571730557132
4060,,270.65564430814294
4061,,242.28144673028766
4062,,260.5183452817712
4063,,302.1324697698268
4064,,347.92439022026645
4065,,449.59433166758595
4066,,638.1480935581026
4067,,707.4708353849084
4068,,714.966292846832
4069,,632.3319462379216
4070,,676.1168862750595
4071,,667.57697982254
4072,,650.5381257014465
4073,,665.6928757610729
4074,,682.0763893390474
4075,,723.7519520030207
4076,,695.5006307769997
4077,,649.1762461352764
4078,,651.5313762121102
4079,,636.1308734488148
4080,,570.6043958642497
4081,,455.3721603901005
4082,,385.3851057225029
4083,,318.4299446141073
4084,,268.0234466783455
4085,,239.9251956664773
4086,,257.9847355625934
4087,,299.1941516983679
4088,,344.54073362730117
4089,,445.2219080397291
4090,,631.9419347927195
4091,,700.5904946448836
4092,,708.0130568031976
4093,,626.1823510414597
4094,,669.5414709717191
4095,,661.0846173651157
4096,,644.2114706008615
4097,,659.218836713299
4098,,675.4430162943124
4099,,716.713273103516
4100,,688.7367034385047
4101,,642.862835673189
4102,,645.1950614879597
4103,,629.9443326818075
4104,,719.5920515302973
4105,,574.2721042458525
4106,,486.01108029678164
4107,,401.573592447504
4108,,338.0057063201741
4109,,302.5708617297833
4110,,325.3458376285515
4111,,377.31523799497023
4112,,434.50203879187643
4113,,561.4715703465454
4114,,796.9451280107278
4115,,883.5181694675825
4116,,892.8787996516917
4117,,789.6816881957363
4118,,844.3620907466245
4119,,833.6971104548938
4120,,812.4183008560452
4121,,831.3441651627132
4122,,851.80455900776
4123,,903.850685851098
4124,,868.5692942145441
4125,,810.7175306176746
4126,,813.6587122329001
4127,,794.425942018557
4128,,713.3855517372824
4129,,569.3189927036162
4130,,481.8192223366358
4131,,398.11000997309316
4132,,335.0903984845014
4133,,299.96118033224053
4134,,322.5397214831526
4135,,374.06088444626573
4136,,430.75444762811713
4137,,556.6288637355859
4138,,790.0714559606765
4139,,875.8978027274775
4140,,885.177697237566
4141,,782.8706634992967
4142,,837.0794461839116
4143,,826.5064516191387
4144,,805.4111722956593
4145,,824.1738005400998
4146,,844.4577229665224
4147,,896.0549506387349
4148,,861.0778619046714
4149,,803.7250712439618
4150,,806.6408850927601
4151,,787.5739980119238
4152,,728.7655271706649
4153,,581.5930177384886
4154,,492.20682800768236
4155,,406.6929174321226
4156,,342.31465763034953
4157,,306.4280839206906
4158,,329.4933988888982
4159,,382.1253135608766
4160,,440.04114092630215
4161,,568.629300566577
4162,,807.1047131575742
4163,,894.7814017228538
4164,,904.2613627316848
4165,,799.7486778392466
4166,,855.1261549891932
4167,,844.3252158070006
4168,,822.7751405082378
4169,,841.9422747883871
4170,,862.6635010371974
4171,,915.3731203076093
4172,,879.6419557948157
4173,,821.0526885763043
4174,,824.0313648495708
4175,,804.5534121756899
4176,,712.6957099042331
4177,,568.7684628301697
4178,,481.35330449637996
4179,,397.72503870704156
4180,,334.7663670064811
4181,,299.67111870991005
4182,,322.2278264746858
4183,,373.6991686173285
4184,,430.33790928216615
4185,,556.0906051813547
4186,,789.3074590727489
4187,,875.0508120022994
4188,,884.3217328803544
4189,,782.113629757537
4190,,836.2699927009287
4191,,825.7072221923252
4192,,804.6323419449438
4193,,823.3768267803548
4194,,843.641134710529
4195,,895.1884680079103
4196,,860.2452020208148
4197,,802.947871348247
4198,,805.8608656132096
4199,,786.8124161588465
4200,,700.0066908019028
4201,,558.6419617310894
4202,,472.7831655284534
4203,,390.6438390540974
4204,,328.8060998591824
4205,,294.3356964576311
4206,,316.49079875216864
4207,,367.0457317813647
4208,,422.6760616304215
4209,,546.1898239451091
4210,,775.2544245355664
4211,,859.4711805906009
4212,,868.5770395909385
4213,,768.1886760216435
4214,,821.3808250454736
4215,,811.0061168401709
4216,,790.3064592219174
4217,,808.7172123919984
4218,,828.6207293326265
4219,,879.2503005503504
4220,,844.9291735258532
4221,,788.6519793762266
4222,,791.5131099364419
4223,,772.8038040122519
4224,,584.849662474315
4225,,466.7406284190458
4226,,395.00633124820206
4227,,326.37961953868574
4228,,274.71471208631476
4229,,245.91498194136986
4230,,264.4253822979731
4231,,306.6636007422367
4232,,353.14227025078713
4233,,456.3369727441671
4234,,647.718506807325
4235,,718.0808933397234
4236,,725.6887614256491
4237,,641.8151337570441
4238,,686.2567238327513
4239,,677.5887429807542
4240,,660.29435432641
4241,,675.6763826968602
4242,,692.3056025568064
4243,,734.6061805755452
4244,,705.9311695795493
4245,,658.912050425551
4246,,661.3025007804183
4247,,645.6710341120695
4248,,579.2458858011795
4249,,462.2685214593293
4250,,391.22155131787815
4251,,323.2523910970723
4252,,272.08251445651103
4253,,243.55873087755378
4254,,261.8917725787892
4255,,303.7252826707707
4256,,349.7586136578137
4257,,451.9645491162996
4258,,641.512348041927
4259,,711.2005525996822
4260,,718.735525381998
4261,,635.6655385605675
4262,,679.6813085293951
4263,,671.0963805233141
4264,,653.9676992258098
4265,,669.2023436490706
4266,,685.6722295120554
4267,,727.5675016760234
4268,,699.1672422410379
4269,,652.5986399634484
4270,,654.9661860562525
4271,,639.4844933450473
4272,,728.2335414672395
4273,,581.1684653150911
4274,,491.8475258921652
4275,,406.39603893047587
4276,,342.0647740983454
4277,,306.20439694086497
4278,,329.25287464475286
4279,,381.84636896737953
4280,,439.7199188223964
4281,,568.2142114231256
4282,,806.5155412599489
4283,,894.1282274223962
4284,,903.6012682305072
4285,,799.1648757148575
4286,,854.501928304315
4287,,843.7088736131063
4288,,822.1745294810073
4289,,841.3276720984992
4290,,862.0337722255174
4291,,914.7049144236208
4292,,878.9998330170923
4293,,820.4533349079479
4294,,823.4298368012069
4295,,803.9661026818103
4296,,722.0270416742133
4297,,576.2153537728459
4298,,487.6556679320117
4299,,402.9324564560586
4300,,339.14946626266743
4301,,303.5947155433174
4302,,326.4467584993488
4303,,378.5920154186691
4304,,435.9723276586303
4305,,563.3715048121572
4306,,799.6418692098852
4307,,886.5078606822769
4308,,895.9001658163675
4309,,792.3538510184055
4310,,847.2192837415887
4311,,836.5182147773382
4312,,815.1674009206085
4313,,834.1573074758727
4314,,854.6869361842664
4315,,906.9091792112436
4316,,871.5084007072057
4317,,813.4608755342223
4318,,816.4120096610541
4319,,797.1141586751646
4320,,737.4070171076058
4321,,588.4893788077263
4322,,498.043273603065
4323,,411.5153639150938
4324,,346.3737254085203
4325,,310.06161913177175
4326,,333.400435905099
4327,,386.6564445332852
4328,,445.25902095682136
4329,,575.3719416431561
4330,,816.6751264067941
4331,,905.3914596776658
4332,,914.983831310499
4333,,809.2318653583666
4334,,865.2659925468821
4335,,854.3369789652119
4336,,832.5313691331985
4337,,851.9257817241717
4338,,872.8927142549535
4339,,926.2273488801308
4340,,890.0724945973623
4341,,830.7884928665762
4342,,833.8024894178762
4343,,814.0935728389419
4344,,721.3371998411648
4345,,575.6648238994001
4346,,487.1897500917564
4347,,402.5474851900077
4348,,338.8254347846474
4349,,303.3046539209873
4350,,326.1348634908824
4351,,378.23029958973234
4352,,435.55578931267985
4353,,562.8332462579267
4354,,798.8778723219584
4355,,885.6608699571002
4356,,895.044201459157
4357,,791.5968172766467
4358,,846.4098302586067
4359,,835.7189853505256
4360,,814.3885705698942
4361,,833.3603337161286
4362,,853.8703479282741
4363,,906.0426965804199
4364,,870.6757408233502
4365,,812.6836756385085
4366,,815.6319901815045
4367,,796.3525768220883
4368,,708.6481807388429
4369,,565.5383228003263
4370,,478.6196111238356
4371,,395.46628553706813
4372,,332.86516763735267
4373,,297.969231668712
4374,,320.3978357683691
4375,,371.5768627537729
4376,,427.8939416609402
4377,,552.9324650216877
4378,,784.8248377847854
4379,,870.0812385454119
4380,,879.2995081697518
4381,,777.6718635407625
4382,,831.5206626031616
4383,,821.0178799983811
4384,,800.0626878468772
4385,,818.700719327782
4386,,838.8499425503818
4387,,890.1045291228708
4388,,855.3597123283987
4389,,798.3877836664975
4390,,801.2842345047463
4391,,782.343964675503
4392,,593.4911524112473
4393,,473.63698948827664
4394,,400.84277684357903
4395,,331.2020660216522
4396,,278.77377986448147
4397,,249.5485171524474
4398,,268.33241931417
4399,,311.19473171464085
4400,,358.3601502813012
4401,,463.0796138207397
4402,,657.2889200565353
4403,,728.6909512945249
4404,,736.4112300044525
4405,,651.2983212761546
4406,,696.3965613904302
4407,,687.6005061389556
4408,,670.0505829513611
4409,,685.6598896326348
4410,,702.5348157745523
4411,,745.4604091480558
4412,,716.3617083820855
4413,,668.6478547158133
4414,,671.073625348714
4415,,655.211194775312
4416,,587.8873757381187
4417,,469.1648825285656
4418,,397.0579969132597
4419,,328.0748375800425
4420,,276.1415822346809
4421,,247.19226608863423
4422,,265.7988095949892
4423,,308.25641364317846
4424,,354.97649368833197
4425,,458.70719019287753
4426,,651.0827612911448
4427,,721.8106105544921
4428,,729.4579939608099
4429,,645.1487260796855
4430,,689.8211460870821
4431,,681.1081436815234
4432,,663.7239278507687
4433,,679.1858505848533
4434,,695.9014427298096
4435,,738.4217302485426
4436,,709.5977810435825
4437,,662.3344442537184
4438,,664.7373106245559
4439,,649.0246540082975
4440,,736.8750314041725
4441,,588.0648263843225
4442,,497.6839714875426
4443,,411.21848541344264
4444,,346.12384187651236
4445,,309.83793215194277
4446,,333.15991166095
4447,,386.37749993978395
4448,,444.9377988529109
4449,,574.9568524996985
4450,,816.0859545091599
4451,,904.7382853771985
4452,,914.3237368093116
4453,,808.6480632339687
4454,,864.6417658619946
4455,,853.7206367713084
4456,,831.9307581059591
4457,,851.3111790342743
4458,,872.262985443264
4459,,925.5591429961321
4460,,889.4303718196293
4461,,830.1891391982108
4462,,833.2009613695031
4463,,813.5062633450536
4464,,730.668531611152
4465,,583.1117148420817
4466,,493.4921135273929
4467,,407.7549029390286
4468,,343.2085340408371
4469,,307.22825075439766
4470,,330.35379551554865
4471,,383.1231463910766
4472,,441.1902076891482
4473,,570.1141458887348
4474,,809.2122824591024
4475,,897.1179186370864
4476,,906.6226343951789
4477,,801.8370385375231
4478,,857.3591212992751
4479,,846.529977935547
4480,,824.923629545567
4481,,844.1408144116547
4482,,864.91614940202
4483,,917.7634077837622
4484,,881.9389395097497
4485,,823.1966798244918
4486,,826.1831342293569
4487,,806.6543193384142
4488,,746.0485070445395
4489,,595.3857398769582
4490,,503.87971919844296
4491,,416.33781039806104
4492,,350.43279318668755
4493,,313.6951543428499
4494,,337.3074729212965
4495,,391.1875755056901
4496,,450.4769009873363
4497,,582.1145827197297
4498,,826.2455396560058
4499,,916.0015176324691
4500,,925.7062998893041
4501,,818.7150528774785
4502,,875.4058301045627
4503,,864.3487421234147
4504,,842.2875977581512
4505,,861.909288659948
4506,,883.1219274727011
4507,,937.081577452643
4508,,900.5030333999002
4509,,840.52429715684
4510,,843.5736139861733
4511,,823.6337335021858
4512,,729.9786897781032
4513,,582.5611849686358
4514,,493.0261956871376
4515,,407.3699316729775
4516,,342.88450256281703
4517,,306.93818913206746
4518,,330.0419005070821
4519,,382.7614305621397
4520,,440.7736693431976
4521,,569.575887334504
4522,,808.4482855711756
4523,,896.2709279119092
4524,,905.7666700379682
4525,,801.080004795764
4526,,856.5496678162929
4527,,845.7307485087341
4528,,824.1447991948522
4529,,843.3438406519103
4530,,864.0995611460274
4531,,916.8969251529383
4532,,881.1062796258938
4533,,822.4194799287776
4534,,825.403114749807
4535,,805.8927374853376
4536,,717.289670675777
4537,,572.4346838695586
4538,,484.4560567192137
4539,,400.28873202003547
4540,,336.9242354155202
4541,,301.60276687979024
4542,,324.3048727845667
4543,,376.10799372617794
4544,,433.11182169145525
4545,,559.6751060982615
4546,,794.3952510339975
4547,,880.6912965002155
4548,,890.0219767485572
4549,,787.1550510598747
4550,,841.6605001608424
4551,,831.0296431565845
4552,,809.8189164718303
4553,,828.6842262635586
4554,,849.0791557681297
4555,,900.9587576953834
4556,,865.790251130937
4557,,808.1235879567616
4558,,811.055359073044
4559,,791.8841253387475
4560,,602.1326423481853
4561,,480.53335055751194
4562,,406.67922243895964
4563,,336.0245125046217
4564,,282.8328476426508
4565,,253.18205236352733
4566,,272.2394563303694
4567,,315.72586268704794
4568,,363.5780303118186
4569,,469.82225489731655
4570,,666.8593333057518
4571,,739.3010092493333
4572,,747.1336985832629
4573,,660.7815087952712
4574,,706.5363989481156
4575,,697.6122692971633
4576,,679.8068115763185
4577,,695.6433965684158
4578,,712.7640289923049
4579,,756.3146377205733
4580,,726.7922471846284
4581,,678.3836590060819
4582,,680.8447499170159
4583,,664.7513554385607
4584,,596.5288656750531
4585,,476.0612435977981
4586,,402.894442508638
4587,,332.89728406301015
4588,,280.2006500128486
4589,,250.82580129971268
4590,,269.7058466111871
4591,,312.78754461558367
4592,,360.19437371884726
4593,,465.44983126945164
4594,,660.6531745403576
4595,,732.4206685092963
4596,,740.1804625396159
4597,,654.6319135987982
4598,,699.9609836447634
4599,,691.1199068397272
4600,,673.4801564757222
4601,,689.1693575206302
4602,,706.130655947558
4603,,749.2759588210558
4604,,720.0283198461212
4605,,672.0702485439829
4606,,674.5084351928538
4607,,658.5648146715423
4608,,745.5165213411102
4609,,594.9611874535575
4610,,503.520417082923
4611,,416.0409318964121
4612,,350.18290965468157
4613,,313.4714673630226
4614,,337.0669486771494
4615,,390.9086309121909
4616,,450.1556788834281
4617,,581.6994935762752
4618,,825.6563677583761
4619,,915.3483433320065
4620,,925.0462053881217
4621,,818.1312507530849
4622,,874.7816034196796
4623,,863.7323999295159
4624,,841.6869867309163
4625,,861.2946859700553
4626,,882.4921986610163
4627,,936.4133715686495
4628,,899.8609106221718
4629,,839.924943488479
4630,,842.9720859378048
4631,,823.046424008302
4632,,739.3100215480869
4633,,590.0080759113146
4634,,499.3285591227715
4635,,412.5773494219965
4636,,347.26760181900494
4637,,310.86178596547626
4638,,334.2608325317467
4639,,387.65427736348204
4640,,446.40808771966374
4641,,576.8567869653092
4642,,818.7826957083155
4643,,907.7279765918911
4644,,917.3451029739854
4645,,811.3202260566361
4646,,867.4989588569567
4647,,856.541741093751
4648,,834.6798581705209
4649,,854.1243213474322
4650,,875.1453626197689
4651,,928.6176363562759
4652,,892.369478312289
4653,,832.9324841147568
4654,,835.9542587976553
4655,,816.1944800016595
4656,,754.689996981477
4657,,602.282100946193
4658,,509.7161647938233
4659,,421.16025688103025
4660,,354.49186096485664
4661,,317.32868955392956
4662,,341.21450993749573
4663,,395.71870647809686
4664,,455.6947810178534
4665,,588.8572237963061
4666,,835.8159529052217
4667,,926.611575587277
4668,,936.428768468114
4669,,828.1982403965945
4670,,885.5456676622475
4671,,874.360505281622
4672,,852.043826383108
4673,,871.8927955957284
4674,,893.3511406904531
4675,,947.93580602516
4676,,910.9335722024424
4677,,850.2601014471079
4678,,853.3447385544746
4679,,833.1738941654341
4680,,738.6201797150383
4681,,589.4575460378687
4682,,498.8626412825163
4683,,412.1923781559454
4684,,346.943570340985
4685,,310.5717243431461
4686,,333.9489375232803
4687,,387.29256153454526
4688,,445.99154937371327
4689,,576.3185284110787
4690,,818.0186988203887
4691,,906.880985866714
4692,,916.4891386167749
4693,,810.5631923148773
4694,,866.6895053739747
4695,,855.7425116669385
4696,,833.9010278198064
4697,,853.3273475876881
4698,,874.3287743637766
4699,,927.7511537254522
4700,,891.5368184284332
4701,,832.1552842190429
4702,,835.1742393181056
4703,,815.4328981485833
4704,,725.9311606127142
4705,,579.3310449387934
4706,,490.292502314594
4707,,405.1111785030047
4708,,340.9833031936892
4709,,305.23630209086986
4710,,328.2119098007659
4711,,380.6391246985847
4712,,438.32970172197236
4713,,566.4177471748378
4714,,803.9656642832133
4715,,891.3013544550232
4716,,900.7444453273667
4717,,796.6382385789907
4718,,851.8003377185271
4719,,841.0414063147914
4720,,819.575145096787
4721,,838.667733199339
4722,,859.3083689858817
4723,,911.8129862679002
4724,,876.2207899334792
4725,,817.8593922470295
4726,,820.826483641345
4727,,801.4242860019956
4728,,610.7741322851205
4729,,487.4297116267451
4730,,412.51566803433855
4731,,340.8469589875898
4732,,286.89191542081886
4733,,256.8155875746061
4734,,276.14649334656764
4735,,320.2569936594536
4736,,368.7959103423344
4737,,476.5648959738913
4738,,676.4297465549653
4739,,749.9110672041385
4740,,757.8561671620699
4741,,670.2646963143848
4742,,716.676236505798
4743,,707.6240324553679
4744,,689.5630402012729
4745,,705.6269035041937
4746,,722.9932422100543
4747,,767.1688662930876
4748,,737.2227859871682
4749,,688.1194632963472
4750,,690.6158744853149
4751,,674.2915161018065
4752,,605.1703556119902
4753,,482.9576046670327
4754,,408.73088810401816
4755,,337.7197305459792
4756,,284.2597177910175
4757,,254.4593365107922
4758,,273.61288362738617
4759,,317.31867558799036
4760,,365.41225374936425
4761,,472.1924723460279
4762,,670.223587789573
4763,,743.0307264641035
4764,,750.9029311184252
4765,,664.1151011179138
4766,,710.1008212024477
4767,,701.131669997934
4768,,683.2363851006787
4769,,699.1528644564103
4770,,716.3598691653095
4771,,760.1301873935723
4772,,730.4588586486632
4773,,681.8060528342505
4774,,684.2795597611548
4775,,668.1049753347902
4776,,754.1580112780456
4777,,601.8575485227907
4778,,509.35686267830204
